datetime,Date,time,Hour,Day
11-03-2015 04:00,11/03/2015,4:00,4,11
11-03-2015 05:00,11/03/2015,5:00,5,11
11-03-2015 06:00,11/03/2015,6:00,6,11
11-03-2015 07:00,11/03/2015,7:00,7,11
11-03-2015 08:00,11/03/2015,8:00,8,11
11-03-2015 09:00,11/03/2015,9:00,9,11
11-03-2015 10:00,11/03/2015,10:00,10,11
11-03-2015 11:00,11/03/2015,11:00,11,11
11-03-2015 12:00,11/03/2015,12:00,12,11
11-03-2015 13:00,11/03/2015,13:00,13,11
11-03-2015 14:00,11/03/2015,14:00,14,11
11-03-2015 15:00,11/03/2015,15:00,15,11
11-03-2015 16:00,11/03/2015,16:00,16,11
11-03-2015 17:00,11/03/2015,17:00,17,11
11-03-2015 18:00,11/03/2015,18:00,18,11
11-03-2015 19:00,11/03/2015,19:00,19,11
11-03-2015 20:00,11/03/2015,20:00,20,11
11-03-2015 21:00,11/03/2015,21:00,21,11
11-03-2015 22:00,11/03/2015,22:00,22,11
11-03-2015 23:00,11/03/2015,23:00,23,11
12-03-2015 00:00,12/03/2015,0:00,0,12
12-03-2015 01:00,12/03/2015,1:00,1,12
12-03-2015 02:00,12/03/2015,2:00,2,12
12-03-2015 03:00,12/03/2015,3:00,3,12
12-03-2015 04:00,12/03/2015,4:00,4,12
12-03-2015 05:00,12/03/2015,5:00,5,12
12-03-2015 06:00,12/03/2015,6:00,6,12
12-03-2015 07:00,12/03/2015,7:00,7,12
12-03-2015 08:00,12/03/2015,8:00,8,12
12-03-2015 09:00,12/03/2015,9:00,9,12
12-03-2015 10:00,12/03/2015,10:00,10,12
12-03-2015 11:00,12/03/2015,11:00,11,12
12-03-2015 12:00,12/03/2015,12:00,12,12
12-03-2015 13:00,12/03/2015,13:00,13,12
12-03-2015 14:00,12/03/2015,14:00,14,12
12-03-2015 15:00,12/03/2015,15:00,15,12
12-03-2015 16:00,12/03/2015,16:00,16,12
12-03-2015 17:00,12/03/2015,17:00,17,12
12-03-2015 18:00,12/03/2015,18:00,18,12
12-03-2015 19:00,12/03/2015,19:00,19,12
12-03-2015 20:00,12/03/2015,20:00,20,12
12-03-2015 21:00,12/03/2015,21:00,21,12
12-03-2015 22:00,12/03/2015,22:00,22,12
12-03-2015 23:00,12/03/2015,23:00,23,12
13-03-2015 00:00,13/03/2015,0:00,0,13
13-03-2015 01:00,13/03/2015,1:00,1,13
13-03-2015 02:00,13/03/2015,2:00,2,13
13-03-2015 03:00,13/03/2015,3:00,3,13
13-03-2015 04:00,13/03/2015,4:00,4,13
13-03-2015 05:00,13/03/2015,5:00,5,13
13-03-2015 06:00,13/03/2015,6:00,6,13
13-03-2015 07:00,13/03/2015,7:00,7,13
13-03-2015 08:00,13/03/2015,8:00,8,13
13-03-2015 09:00,13/03/2015,9:00,9,13
13-03-2015 10:00,13/03/2015,10:00,10,13
13-03-2015 11:00,13/03/2015,11:00,11,13
13-03-2015 12:00,13/03/2015,12:00,12,13
13-03-2015 13:00,13/03/2015,13:00,13,13
13-03-2015 14:00,13/03/2015,14:00,14,13
13-03-2015 15:00,13/03/2015,15:00,15,13
13-03-2015 16:00,13/03/2015,16:00,16,13
13-03-2015 17:00,13/03/2015,17:00,17,13
13-03-2015 18:00,13/03/2015,18:00,18,13
13-03-2015 19:00,13/03/2015,19:00,19,13
13-03-2015 20:00,13/03/2015,20:00,20,13
13-03-2015 21:00,13/03/2015,21:00,21,13
13-03-2015 22:00,13/03/2015,22:00,22,13
13-03-2015 23:00,13/03/2015,23:00,23,13
14-03-2015 00:00,14/03/2015,0:00,0,14
14-03-2015 01:00,14/03/2015,1:00,1,14
14-03-2015 02:00,14/03/2015,2:00,2,14
14-03-2015 03:00,14/03/2015,3:00,3,14
14-03-2015 04:00,14/03/2015,4:00,4,14
14-03-2015 05:00,14/03/2015,5:00,5,14
14-03-2015 06:00,14/03/2015,6:00,6,14
14-03-2015 07:00,14/03/2015,7:00,7,14
14-03-2015 08:00,14/03/2015,8:00,8,14
14-03-2015 09:00,14/03/2015,9:00,9,14
14-03-2015 10:00,14/03/2015,10:00,10,14
14-03-2015 11:00,14/03/2015,11:00,11,14
14-03-2015 12:00,14/03/2015,12:00,12,14
14-03-2015 13:00,14/03/2015,13:00,13,14
14-03-2015 14:00,14/03/2015,14:00,14,14
14-03-2015 15:00,14/03/2015,15:00,15,14
14-03-2015 16:00,14/03/2015,16:00,16,14
14-03-2015 17:00,14/03/2015,17:00,17,14
14-03-2015 18:00,14/03/2015,18:00,18,14
14-03-2015 19:00,14/03/2015,19:00,19,14
14-03-2015 20:00,14/03/2015,20:00,20,14
14-03-2015 21:00,14/03/2015,21:00,21,14
14-03-2015 22:00,14/03/2015,22:00,22,14
14-03-2015 23:00,14/03/2015,23:00,23,14
15-03-2015 00:00,15/03/2015,0:00,0,15
15-03-2015 01:00,15/03/2015,1:00,1,15
15-03-2015 02:00,15/03/2015,2:00,2,15
15-03-2015 03:00,15/03/2015,3:00,3,15
15-03-2015 04:00,15/03/2015,4:00,4,15
15-03-2015 05:00,15/03/2015,5:00,5,15
15-03-2015 06:00,15/03/2015,6:00,6,15
15-03-2015 07:00,15/03/2015,7:00,7,15
15-03-2015 08:00,15/03/2015,8:00,8,15
15-03-2015 09:00,15/03/2015,9:00,9,15
15-03-2015 10:00,15/03/2015,10:00,10,15
15-03-2015 11:00,15/03/2015,11:00,11,15
15-03-2015 12:00,15/03/2015,12:00,12,15
15-03-2015 13:00,15/03/2015,13:00,13,15
15-03-2015 14:00,15/03/2015,14:00,14,15
15-03-2015 15:00,15/03/2015,15:00,15,15
15-03-2015 16:00,15/03/2015,16:00,16,15
15-03-2015 17:00,15/03/2015,17:00,17,15
15-03-2015 18:00,15/03/2015,18:00,18,15
15-03-2015 19:00,15/03/2015,19:00,19,15
15-03-2015 20:00,15/03/2015,20:00,20,15
15-03-2015 21:00,15/03/2015,21:00,21,15
15-03-2015 22:00,15/03/2015,22:00,22,15
15-03-2015 23:00,15/03/2015,23:00,23,15
16-03-2015 00:00,16/03/2015,0:00,0,16
16-03-2015 01:00,16/03/2015,1:00,1,16
16-03-2015 02:00,16/03/2015,2:00,2,16
16-03-2015 03:00,16/03/2015,3:00,3,16
16-03-2015 04:00,16/03/2015,4:00,4,16
16-03-2015 05:00,16/03/2015,5:00,5,16
16-03-2015 06:00,16/03/2015,6:00,6,16
16-03-2015 07:00,16/03/2015,7:00,7,16
16-03-2015 08:00,16/03/2015,8:00,8,16
16-03-2015 09:00,16/03/2015,9:00,9,16
16-03-2015 10:00,16/03/2015,10:00,10,16
16-03-2015 11:00,16/03/2015,11:00,11,16
16-03-2015 12:00,16/03/2015,12:00,12,16
16-03-2015 13:00,16/03/2015,13:00,13,16
16-03-2015 14:00,16/03/2015,14:00,14,16
16-03-2015 15:00,16/03/2015,15:00,15,16
16-03-2015 16:00,16/03/2015,16:00,16,16
16-03-2015 17:00,16/03/2015,17:00,17,16
16-03-2015 18:00,16/03/2015,18:00,18,16
16-03-2015 19:00,16/03/2015,19:00,19,16
16-03-2015 20:00,16/03/2015,20:00,20,16
16-03-2015 21:00,16/03/2015,21:00,21,16
16-03-2015 22:00,16/03/2015,22:00,22,16
16-03-2015 23:00,16/03/2015,23:00,23,16
17-03-2015 00:00,17/03/2015,0:00,0,17
17-03-2015 01:00,17/03/2015,1:00,1,17
17-03-2015 02:00,17/03/2015,2:00,2,17
17-03-2015 03:00,17/03/2015,3:00,3,17
17-03-2015 04:00,17/03/2015,4:00,4,17
17-03-2015 05:00,17/03/2015,5:00,5,17
17-03-2015 06:00,17/03/2015,6:00,6,17
17-03-2015 07:00,17/03/2015,7:00,7,17
17-03-2015 08:00,17/03/2015,8:00,8,17
17-03-2015 09:00,17/03/2015,9:00,9,17
17-03-2015 10:00,17/03/2015,10:00,10,17
17-03-2015 11:00,17/03/2015,11:00,11,17
17-03-2015 12:00,17/03/2015,12:00,12,17
17-03-2015 13:00,17/03/2015,13:00,13,17
17-03-2015 14:00,17/03/2015,14:00,14,17
17-03-2015 15:00,17/03/2015,15:00,15,17
17-03-2015 16:00,17/03/2015,16:00,16,17
17-03-2015 17:00,17/03/2015,17:00,17,17
17-03-2015 18:00,17/03/2015,18:00,18,17
17-03-2015 19:00,17/03/2015,19:00,19,17
17-03-2015 20:00,17/03/2015,20:00,20,17
17-03-2015 21:00,17/03/2015,21:00,21,17
17-03-2015 22:00,17/03/2015,22:00,22,17
17-03-2015 23:00,17/03/2015,23:00,23,17
18-03-2015 00:00,18/03/2015,0:00,0,18
18-03-2015 01:00,18/03/2015,1:00,1,18
18-03-2015 02:00,18/03/2015,2:00,2,18
18-03-2015 03:00,18/03/2015,3:00,3,18
18-03-2015 04:00,18/03/2015,4:00,4,18
18-03-2015 05:00,18/03/2015,5:00,5,18
18-03-2015 06:00,18/03/2015,6:00,6,18
18-03-2015 07:00,18/03/2015,7:00,7,18
18-03-2015 08:00,18/03/2015,8:00,8,18
18-03-2015 09:00,18/03/2015,9:00,9,18
18-03-2015 10:00,18/03/2015,10:00,10,18
18-03-2015 11:00,18/03/2015,11:00,11,18
18-03-2015 12:00,18/03/2015,12:00,12,18
18-03-2015 13:00,18/03/2015,13:00,13,18
18-03-2015 14:00,18/03/2015,14:00,14,18
18-03-2015 15:00,18/03/2015,15:00,15,18
18-03-2015 16:00,18/03/2015,16:00,16,18
18-03-2015 17:00,18/03/2015,17:00,17,18
18-03-2015 18:00,18/03/2015,18:00,18,18
18-03-2015 19:00,18/03/2015,19:00,19,18
18-03-2015 20:00,18/03/2015,20:00,20,18
18-03-2015 21:00,18/03/2015,21:00,21,18
18-03-2015 22:00,18/03/2015,22:00,22,18
18-03-2015 23:00,18/03/2015,23:00,23,18
19-03-2015 00:00,19/03/2015,0:00,0,19
19-03-2015 01:00,19/03/2015,1:00,1,19
19-03-2015 02:00,19/03/2015,2:00,2,19
19-03-2015 03:00,19/03/2015,3:00,3,19
19-03-2015 04:00,19/03/2015,4:00,4,19
19-03-2015 05:00,19/03/2015,5:00,5,19
19-03-2015 06:00,19/03/2015,6:00,6,19
19-03-2015 07:00,19/03/2015,7:00,7,19
19-03-2015 08:00,19/03/2015,8:00,8,19
19-03-2015 09:00,19/03/2015,9:00,9,19
19-03-2015 10:00,19/03/2015,10:00,10,19
19-03-2015 11:00,19/03/2015,11:00,11,19
19-03-2015 12:00,19/03/2015,12:00,12,19
19-03-2015 13:00,19/03/2015,13:00,13,19
19-03-2015 14:00,19/03/2015,14:00,14,19
19-03-2015 15:00,19/03/2015,15:00,15,19
19-03-2015 16:00,19/03/2015,16:00,16,19
19-03-2015 17:00,19/03/2015,17:00,17,19
19-03-2015 18:00,19/03/2015,18:00,18,19
19-03-2015 19:00,19/03/2015,19:00,19,19
19-03-2015 20:00,19/03/2015,20:00,20,19
19-03-2015 21:00,19/03/2015,21:00,21,19
19-03-2015 22:00,19/03/2015,22:00,22,19
19-03-2015 23:00,19/03/2015,23:00,23,19
20-03-2015 00:00,20/03/2015,0:00,0,20
20-03-2015 01:00,20/03/2015,1:00,1,20
20-03-2015 02:00,20/03/2015,2:00,2,20
20-03-2015 03:00,20/03/2015,3:00,3,20
20-03-2015 04:00,20/03/2015,4:00,4,20
20-03-2015 05:00,20/03/2015,5:00,5,20
20-03-2015 06:00,20/03/2015,6:00,6,20
20-03-2015 07:00,20/03/2015,7:00,7,20
20-03-2015 08:00,20/03/2015,8:00,8,20
20-03-2015 09:00,20/03/2015,9:00,9,20
20-03-2015 10:00,20/03/2015,10:00,10,20
20-03-2015 11:00,20/03/2015,11:00,11,20
20-03-2015 12:00,20/03/2015,12:00,12,20
20-03-2015 13:00,20/03/2015,13:00,13,20
20-03-2015 14:00,20/03/2015,14:00,14,20
20-03-2015 15:00,20/03/2015,15:00,15,20
20-03-2015 16:00,20/03/2015,16:00,16,20
20-03-2015 17:00,20/03/2015,17:00,17,20
20-03-2015 18:00,20/03/2015,18:00,18,20
20-03-2015 19:00,20/03/2015,19:00,19,20
20-03-2015 20:00,20/03/2015,20:00,20,20
20-03-2015 21:00,20/03/2015,21:00,21,20
20-03-2015 22:00,20/03/2015,22:00,22,20
20-03-2015 23:00,20/03/2015,23:00,23,20
21-03-2015 00:00,21/03/2015,0:00,0,21
21-03-2015 01:00,21/03/2015,1:00,1,21
21-03-2015 02:00,21/03/2015,2:00,2,21
21-03-2015 03:00,21/03/2015,3:00,3,21
21-03-2015 04:00,21/03/2015,4:00,4,21
21-03-2015 05:00,21/03/2015,5:00,5,21
21-03-2015 06:00,21/03/2015,6:00,6,21
21-03-2015 07:00,21/03/2015,7:00,7,21
21-03-2015 08:00,21/03/2015,8:00,8,21
21-03-2015 09:00,21/03/2015,9:00,9,21
21-03-2015 10:00,21/03/2015,10:00,10,21
21-03-2015 11:00,21/03/2015,11:00,11,21
21-03-2015 12:00,21/03/2015,12:00,12,21
21-03-2015 13:00,21/03/2015,13:00,13,21
21-03-2015 14:00,21/03/2015,14:00,14,21
21-03-2015 15:00,21/03/2015,15:00,15,21
21-03-2015 16:00,21/03/2015,16:00,16,21
21-03-2015 17:00,21/03/2015,17:00,17,21
21-03-2015 18:00,21/03/2015,18:00,18,21
21-03-2015 19:00,21/03/2015,19:00,19,21
21-03-2015 20:00,21/03/2015,20:00,20,21
21-03-2015 21:00,21/03/2015,21:00,21,21
21-03-2015 22:00,21/03/2015,22:00,22,21
21-03-2015 23:00,21/03/2015,23:00,23,21
22-03-2015 00:00,22/03/2015,0:00,0,22
22-03-2015 01:00,22/03/2015,1:00,1,22
22-03-2015 02:00,22/03/2015,2:00,2,22
22-03-2015 03:00,22/03/2015,3:00,3,22
22-03-2015 04:00,22/03/2015,4:00,4,22
22-03-2015 05:00,22/03/2015,5:00,5,22
22-03-2015 06:00,22/03/2015,6:00,6,22
22-03-2015 07:00,22/03/2015,7:00,7,22
22-03-2015 08:00,22/03/2015,8:00,8,22
22-03-2015 09:00,22/03/2015,9:00,9,22
22-03-2015 10:00,22/03/2015,10:00,10,22
22-03-2015 11:00,22/03/2015,11:00,11,22
22-03-2015 12:00,22/03/2015,12:00,12,22
22-03-2015 13:00,22/03/2015,13:00,13,22
22-03-2015 14:00,22/03/2015,14:00,14,22
22-03-2015 15:00,22/03/2015,15:00,15,22
22-03-2015 16:00,22/03/2015,16:00,16,22
22-03-2015 17:00,22/03/2015,17:00,17,22
22-03-2015 18:00,22/03/2015,18:00,18,22
22-03-2015 19:00,22/03/2015,19:00,19,22
22-03-2015 20:00,22/03/2015,20:00,20,22
22-03-2015 21:00,22/03/2015,21:00,21,22
22-03-2015 22:00,22/03/2015,22:00,22,22
22-03-2015 23:00,22/03/2015,23:00,23,22
23-03-2015 00:00,23/03/2015,0:00,0,23
23-03-2015 01:00,23/03/2015,1:00,1,23
23-03-2015 02:00,23/03/2015,2:00,2,23
23-03-2015 03:00,23/03/2015,3:00,3,23
23-03-2015 04:00,23/03/2015,4:00,4,23
23-03-2015 05:00,23/03/2015,5:00,5,23
23-03-2015 06:00,23/03/2015,6:00,6,23
23-03-2015 07:00,23/03/2015,7:00,7,23
23-03-2015 08:00,23/03/2015,8:00,8,23
23-03-2015 09:00,23/03/2015,9:00,9,23
23-03-2015 10:00,23/03/2015,10:00,10,23
23-03-2015 11:00,23/03/2015,11:00,11,23
23-03-2015 12:00,23/03/2015,12:00,12,23
23-03-2015 13:00,23/03/2015,13:00,13,23
23-03-2015 14:00,23/03/2015,14:00,14,23
23-03-2015 15:00,23/03/2015,15:00,15,23
23-03-2015 16:00,23/03/2015,16:00,16,23
23-03-2015 17:00,23/03/2015,17:00,17,23
23-03-2015 18:00,23/03/2015,18:00,18,23
23-03-2015 19:00,23/03/2015,19:00,19,23
23-03-2015 20:00,23/03/2015,20:00,20,23
23-03-2015 21:00,23/03/2015,21:00,21,23
23-03-2015 22:00,23/03/2015,22:00,22,23
23-03-2015 23:00,23/03/2015,23:00,23,23
24-03-2015 00:00,24/03/2015,0:00,0,24
24-03-2015 01:00,24/03/2015,1:00,1,24
24-03-2015 02:00,24/03/2015,2:00,2,24
24-03-2015 03:00,24/03/2015,3:00,3,24
24-03-2015 04:00,24/03/2015,4:00,4,24
24-03-2015 05:00,24/03/2015,5:00,5,24
24-03-2015 06:00,24/03/2015,6:00,6,24
24-03-2015 07:00,24/03/2015,7:00,7,24
24-03-2015 08:00,24/03/2015,8:00,8,24
24-03-2015 09:00,24/03/2015,9:00,9,24
24-03-2015 10:00,24/03/2015,10:00,10,24
24-03-2015 11:00,24/03/2015,11:00,11,24
24-03-2015 12:00,24/03/2015,12:00,12,24
24-03-2015 13:00,24/03/2015,13:00,13,24
24-03-2015 14:00,24/03/2015,14:00,14,24
24-03-2015 15:00,24/03/2015,15:00,15,24
24-03-2015 16:00,24/03/2015,16:00,16,24
24-03-2015 17:00,24/03/2015,17:00,17,24
24-03-2015 18:00,24/03/2015,18:00,18,24
24-03-2015 19:00,24/03/2015,19:00,19,24
24-03-2015 20:00,24/03/2015,20:00,20,24
24-03-2015 21:00,24/03/2015,21:00,21,24
24-03-2015 22:00,24/03/2015,22:00,22,24
24-03-2015 23:00,24/03/2015,23:00,23,24
25-03-2015 00:00,25/03/2015,0:00,0,25
25-03-2015 01:00,25/03/2015,1:00,1,25
25-03-2015 02:00,25/03/2015,2:00,2,25
25-03-2015 03:00,25/03/2015,3:00,3,25
25-03-2015 04:00,25/03/2015,4:00,4,25
25-03-2015 05:00,25/03/2015,5:00,5,25
25-03-2015 06:00,25/03/2015,6:00,6,25
25-03-2015 07:00,25/03/2015,7:00,7,25
25-03-2015 08:00,25/03/2015,8:00,8,25
25-03-2015 09:00,25/03/2015,9:00,9,25
25-03-2015 10:00,25/03/2015,10:00,10,25
25-03-2015 11:00,25/03/2015,11:00,11,25
25-03-2015 12:00,25/03/2015,12:00,12,25
25-03-2015 13:00,25/03/2015,13:00,13,25
25-03-2015 14:00,25/03/2015,14:00,14,25
25-03-2015 15:00,25/03/2015,15:00,15,25
25-03-2015 16:00,25/03/2015,16:00,16,25
25-03-2015 17:00,25/03/2015,17:00,17,25
25-03-2015 18:00,25/03/2015,18:00,18,25
25-03-2015 19:00,25/03/2015,19:00,19,25
25-03-2015 20:00,25/03/2015,20:00,20,25
25-03-2015 21:00,25/03/2015,21:00,21,25
25-03-2015 22:00,25/03/2015,22:00,22,25
25-03-2015 23:00,25/03/2015,23:00,23,25
26-03-2015 00:00,26/03/2015,0:00,0,26
26-03-2015 01:00,26/03/2015,1:00,1,26
26-03-2015 02:00,26/03/2015,2:00,2,26
26-03-2015 03:00,26/03/2015,3:00,3,26
26-03-2015 04:00,26/03/2015,4:00,4,26
26-03-2015 05:00,26/03/2015,5:00,5,26
26-03-2015 06:00,26/03/2015,6:00,6,26
26-03-2015 07:00,26/03/2015,7:00,7,26
26-03-2015 08:00,26/03/2015,8:00,8,26
26-03-2015 09:00,26/03/2015,9:00,9,26
26-03-2015 10:00,26/03/2015,10:00,10,26
26-03-2015 11:00,26/03/2015,11:00,11,26
26-03-2015 12:00,26/03/2015,12:00,12,26
26-03-2015 13:00,26/03/2015,13:00,13,26
26-03-2015 14:00,26/03/2015,14:00,14,26
26-03-2015 15:00,26/03/2015,15:00,15,26
26-03-2015 16:00,26/03/2015,16:00,16,26
26-03-2015 17:00,26/03/2015,17:00,17,26
26-03-2015 18:00,26/03/2015,18:00,18,26
26-03-2015 19:00,26/03/2015,19:00,19,26
26-03-2015 20:00,26/03/2015,20:00,20,26
26-03-2015 21:00,26/03/2015,21:00,21,26
26-03-2015 22:00,26/03/2015,22:00,22,26
26-03-2015 23:00,26/03/2015,23:00,23,26
27-03-2015 00:00,27/03/2015,0:00,0,27
27-03-2015 01:00,27/03/2015,1:00,1,27
27-03-2015 02:00,27/03/2015,2:00,2,27
27-03-2015 03:00,27/03/2015,3:00,3,27
27-03-2015 04:00,27/03/2015,4:00,4,27
27-03-2015 05:00,27/03/2015,5:00,5,27
27-03-2015 06:00,27/03/2015,6:00,6,27
27-03-2015 07:00,27/03/2015,7:00,7,27
27-03-2015 08:00,27/03/2015,8:00,8,27
27-03-2015 09:00,27/03/2015,9:00,9,27
27-03-2015 10:00,27/03/2015,10:00,10,27
27-03-2015 11:00,27/03/2015,11:00,11,27
27-03-2015 12:00,27/03/2015,12:00,12,27
27-03-2015 13:00,27/03/2015,13:00,13,27
27-03-2015 14:00,27/03/2015,14:00,14,27
27-03-2015 15:00,27/03/2015,15:00,15,27
27-03-2015 16:00,27/03/2015,16:00,16,27
27-03-2015 17:00,27/03/2015,17:00,17,27
27-03-2015 18:00,27/03/2015,18:00,18,27
27-03-2015 19:00,27/03/2015,19:00,19,27
27-03-2015 20:00,27/03/2015,20:00,20,27
27-03-2015 21:00,27/03/2015,21:00,21,27
27-03-2015 22:00,27/03/2015,22:00,22,27
27-03-2015 23:00,27/03/2015,23:00,23,27
28-03-2015 00:00,28/03/2015,0:00,0,28
28-03-2015 01:00,28/03/2015,1:00,1,28
28-03-2015 02:00,28/03/2015,2:00,2,28
28-03-2015 03:00,28/03/2015,3:00,3,28
28-03-2015 04:00,28/03/2015,4:00,4,28
28-03-2015 05:00,28/03/2015,5:00,5,28
28-03-2015 06:00,28/03/2015,6:00,6,28
28-03-2015 07:00,28/03/2015,7:00,7,28
28-03-2015 08:00,28/03/2015,8:00,8,28
28-03-2015 09:00,28/03/2015,9:00,9,28
28-03-2015 10:00,28/03/2015,10:00,10,28
28-03-2015 11:00,28/03/2015,11:00,11,28
28-03-2015 12:00,28/03/2015,12:00,12,28
28-03-2015 13:00,28/03/2015,13:00,13,28
28-03-2015 14:00,28/03/2015,14:00,14,28
28-03-2015 15:00,28/03/2015,15:00,15,28
28-03-2015 16:00,28/03/2015,16:00,16,28
28-03-2015 17:00,28/03/2015,17:00,17,28
28-03-2015 18:00,28/03/2015,18:00,18,28
28-03-2015 19:00,28/03/2015,19:00,19,28
28-03-2015 20:00,28/03/2015,20:00,20,28
28-03-2015 21:00,28/03/2015,21:00,21,28
28-03-2015 22:00,28/03/2015,22:00,22,28
28-03-2015 23:00,28/03/2015,23:00,23,28
29-03-2015 00:00,29/03/2015,0:00,0,29
29-03-2015 01:00,29/03/2015,1:00,1,29
29-03-2015 02:00,29/03/2015,2:00,2,29
29-03-2015 03:00,29/03/2015,3:00,3,29
29-03-2015 04:00,29/03/2015,4:00,4,29
29-03-2015 05:00,29/03/2015,5:00,5,29
29-03-2015 06:00,29/03/2015,6:00,6,29
29-03-2015 07:00,29/03/2015,7:00,7,29
29-03-2015 08:00,29/03/2015,8:00,8,29
29-03-2015 09:00,29/03/2015,9:00,9,29
29-03-2015 10:00,29/03/2015,10:00,10,29
29-03-2015 11:00,29/03/2015,11:00,11,29
29-03-2015 12:00,29/03/2015,12:00,12,29
29-03-2015 13:00,29/03/2015,13:00,13,29
29-03-2015 14:00,29/03/2015,14:00,14,29
29-03-2015 15:00,29/03/2015,15:00,15,29
29-03-2015 16:00,29/03/2015,16:00,16,29
29-03-2015 17:00,29/03/2015,17:00,17,29
29-03-2015 18:00,29/03/2015,18:00,18,29
29-03-2015 19:00,29/03/2015,19:00,19,29
29-03-2015 20:00,29/03/2015,20:00,20,29
29-03-2015 21:00,29/03/2015,21:00,21,29
29-03-2015 22:00,29/03/2015,22:00,22,29
29-03-2015 23:00,29/03/2015,23:00,23,29
30-03-2015 00:00,30/03/2015,0:00,0,30
30-03-2015 01:00,30/03/2015,1:00,1,30
30-03-2015 02:00,30/03/2015,2:00,2,30
30-03-2015 03:00,30/03/2015,3:00,3,30
30-03-2015 04:00,30/03/2015,4:00,4,30
30-03-2015 05:00,30/03/2015,5:00,5,30
30-03-2015 06:00,30/03/2015,6:00,6,30
30-03-2015 07:00,30/03/2015,7:00,7,30
30-03-2015 08:00,30/03/2015,8:00,8,30
30-03-2015 09:00,30/03/2015,9:00,9,30
30-03-2015 10:00,30/03/2015,10:00,10,30
30-03-2015 11:00,30/03/2015,11:00,11,30
30-03-2015 12:00,30/03/2015,12:00,12,30
30-03-2015 13:00,30/03/2015,13:00,13,30
30-03-2015 14:00,30/03/2015,14:00,14,30
30-03-2015 15:00,30/03/2015,15:00,15,30
30-03-2015 16:00,30/03/2015,16:00,16,30
30-03-2015 17:00,30/03/2015,17:00,17,30
30-03-2015 18:00,30/03/2015,18:00,18,30
30-03-2015 19:00,30/03/2015,19:00,19,30
30-03-2015 20:00,30/03/2015,20:00,20,30
30-03-2015 21:00,30/03/2015,21:00,21,30
30-03-2015 22:00,30/03/2015,22:00,22,30
30-03-2015 23:00,30/03/2015,23:00,23,30
31-03-2015 00:00,31/03/2015,0:00,0,31
31-03-2015 01:00,31/03/2015,1:00,1,31
31-03-2015 02:00,31/03/2015,2:00,2,31
31-03-2015 03:00,31/03/2015,3:00,3,31
31-03-2015 04:00,31/03/2015,4:00,4,31
31-03-2015 05:00,31/03/2015,5:00,5,31
31-03-2015 06:00,31/03/2015,6:00,6,31
31-03-2015 07:00,31/03/2015,7:00,7,31
31-03-2015 08:00,31/03/2015,8:00,8,31
31-03-2015 09:00,31/03/2015,9:00,9,31
31-03-2015 10:00,31/03/2015,10:00,10,31
31-03-2015 11:00,31/03/2015,11:00,11,31
31-03-2015 12:00,31/03/2015,12:00,12,31
31-03-2015 13:00,31/03/2015,13:00,13,31
31-03-2015 14:00,31/03/2015,14:00,14,31
31-03-2015 15:00,31/03/2015,15:00,15,31
31-03-2015 16:00,31/03/2015,16:00,16,31
31-03-2015 17:00,31/03/2015,17:00,17,31
31-03-2015 18:00,31/03/2015,18:00,18,31
31-03-2015 19:00,31/03/2015,19:00,19,31
31-03-2015 20:00,31/03/2015,20:00,20,31
31-03-2015 21:00,31/03/2015,21:00,21,31
31-03-2015 22:00,31/03/2015,22:00,22,31
31-03-2015 23:00,31/03/2015,23:00,23,31
01-04-2015 00:00,01/04/2015,0:00,0,01
01-04-2015 01:00,01/04/2015,1:00,1,01
01-04-2015 02:00,01/04/2015,2:00,2,01
01-04-2015 03:00,01/04/2015,3:00,3,01
01-04-2015 04:00,01/04/2015,4:00,4,01
01-04-2015 05:00,01/04/2015,5:00,5,01
01-04-2015 06:00,01/04/2015,6:00,6,01
01-04-2015 07:00,01/04/2015,7:00,7,01
01-04-2015 08:00,01/04/2015,8:00,8,01
01-04-2015 09:00,01/04/2015,9:00,9,01
01-04-2015 10:00,01/04/2015,10:00,10,01
01-04-2015 11:00,01/04/2015,11:00,11,01
01-04-2015 12:00,01/04/2015,12:00,12,01
01-04-2015 13:00,01/04/2015,13:00,13,01
01-04-2015 14:00,01/04/2015,14:00,14,01
01-04-2015 15:00,01/04/2015,15:00,15,01
01-04-2015 16:00,01/04/2015,16:00,16,01
01-04-2015 17:00,01/04/2015,17:00,17,01
01-04-2015 18:00,01/04/2015,18:00,18,01
01-04-2015 19:00,01/04/2015,19:00,19,01
01-04-2015 20:00,01/04/2015,20:00,20,01
01-04-2015 21:00,01/04/2015,21:00,21,01
01-04-2015 22:00,01/04/2015,22:00,22,01
01-04-2015 23:00,01/04/2015,23:00,23,01
02-04-2015 00:00,02/04/2015,0:00,0,02
02-04-2015 01:00,02/04/2015,1:00,1,02
02-04-2015 02:00,02/04/2015,2:00,2,02
02-04-2015 03:00,02/04/2015,3:00,3,02
02-04-2015 04:00,02/04/2015,4:00,4,02
02-04-2015 05:00,02/04/2015,5:00,5,02
02-04-2015 06:00,02/04/2015,6:00,6,02
02-04-2015 07:00,02/04/2015,7:00,7,02
02-04-2015 08:00,02/04/2015,8:00,8,02
02-04-2015 09:00,02/04/2015,9:00,9,02
02-04-2015 10:00,02/04/2015,10:00,10,02
02-04-2015 11:00,02/04/2015,11:00,11,02
02-04-2015 12:00,02/04/2015,12:00,12,02
